datetime,Ta,RH,WS,P,Kd,Ld
26/02/2011 1:30,27.6,34,5,1007.9,0,385.8763333
26/02/2011 2:00,26.5,36,4.166666667,1007.6,0,398.1623333
26/02/2011 2:30,26.2,37,4.722222222,1007.4,0,397.07
26/02/2011 3:00,26.8,35,5,1007.1,0,403.478
26/02/2011 3:30,26.1,37,4.166666667,1006.8,0,389.094
26/02/2011 4:00,25.8,37,4.166666667,1006.6,0,389.2233333
26/02/2011 4:30,25.2,39,3.611111111,1006.5,0,385.207
26/02/2011 5:00,25.5,38,3.611111111,1006.6,0,384.3173333
26/02/2011 5:30,24.4,43,3.611111111,1006.9,0.444,379.3443333
26/02/2011 6:00,24,44,3.055555556,1007.2,13.06933333,374.9366667
26/02/2011 6:30,24.1,44,1.111111111,1007.5,87.04,386.0323333
26/02/2011 7:00,26.4,41,1.111111111,1007.5,83.65966667,385.189
26/02/2011 7:30,26.3,42,2.5,1007.6,326.2763333,397.1446667
26/02/2011 8:00,29,33,3.611111111,1007.6,319.359,406.954
26/02/2011 8:30,30.2,30,3.055555556,1007.7,526.2306667,413.0023333
26/02/2011 9:00,30.9,29,3.611111111,1007.7,492.4726667,409.427
26/02/2011 9:30,32.7,27,3.611111111,1007.7,575.9793333,419.7763333
26/02/2011 10:00,33.6,27,3.055555556,1007.6,812.256,413.588
26/02/2011 10:30,34.6,24,5,1007.5,705.4853333,421.9526667
26/02/2011 11:00,35.2,23,5.833333333,1007.6,462.2453333,432.2693333
26/02/2011 11:30,34,24,6.111111111,1007.4,531.2543333,429.2876667
26/02/2011 12:00,33.3,27,5,1007.3,580.6853333,428.9883333
26/02/2011 12:30,34.2,27,4.166666667,1006.8,541.1266667,431.5416667
26/02/2011 13:00,34.4,26,3.611111111,1006.6,320.634,435.824
26/02/2011 13:30,34.2,24,4.166666667,1006.4,157.048,439.4283333
26/02/2011 14:00,33.7,25,3.055555556,1006.2,168.3843333,432.3606667
26/02/2011 14:30,33,26,3.611111111,1005.9,99.571,432.72
26/02/2011 15:00,32.9,28,2.5,1005.7,84.679,430.5806667
26/02/2011 15:30,33,27,2.5,1005.7,105.9203333,425.383
26/02/2011 16:00,32.3,27,4.722222222,1005.7,92.66966667,431.3673333
26/02/2011 16:30,29.1,41,4.722222222,1005.8,62.49033333,437.163
26/02/2011 17:00,29.4,41,2.222222222,1005.4,35.88233333,437.564
26/02/2011 17:30,30.4,35,2.5,1005.2,23.968,436.361
26/02/2011 18:00,29.2,41,3.055555556,1005.3,25.38166667,435.301
26/02/2011 18:30,28.8,44,2.5,1005.5,2.173333333,435.229
26/02/2011 19:00,29.3,38,5.833333333,1005.3,0,435.406
26/02/2011 19:30,29.1,35,5.833333333,1005.1,0,433.0686667
26/02/2011 20:00,29.5,33,3.611111111,1005,0,433.008
26/02/2011 20:30,27.9,38,2.5,1005.4,0,432.4216667
26/02/2011 21:00,28.1,38,3.611111111,1006,0,430.088
26/02/2011 21:30,27.9,39,2.222222222,1006.7,0,432.2036667
26/02/2011 22:00,27.3,43,3.055555556,1006.7,0,426.5953333
26/02/2011 22:30,27.1,42,3.611111111,1006.6,0,425.9796667
26/02/2011 23:00,26.1,50,3.611111111,1006.2,0,424.1766667
26/02/2011 23:30,26.6,47,3.611111111,1006,0,414.4556667
27/02/2011 0:00,26.8,45,2.222222222,1005.9,0,407.629
27/02/2011 0:30,25,56,3.055555556,1005.7,0,408.778
27/02/2011 1:00,24.7,57,3.055555556,1005.8,0,401.8143333
27/02/2011 1:30,24.7,55,0.555555556,1005.7,0,404.208
27/02/2011 2:00,24.2,57,2.5,1005.7,0,404.1453333
27/02/2011 2:30,23.3,62,2.5,1005.6,0,401.6893333
27/02/2011 3:00,22.4,66,2.5,1005.5,0,399.4266667
27/02/2011 3:30,23,66,2.5,1005.4,0,389.071
27/02/2011 4:00,23.3,64,2.222222222,1005.3,0,373.567
27/02/2011 4:30,23,61,2.222222222,1005.3,0,372.0193333
27/02/2011 5:00,23.2,59,4.166666667,1005.4,0,372.6036667
27/02/2011 5:30,22.8,60,0,1005.8,0.951333333,368.173
27/02/2011 6:00,22.6,62,1.388888889,1006.1,19.73533333,369.1503333
27/02/2011 6:30,22.5,64,1.388888889,1006.5,77.40533333,365.0696667
27/02/2011 7:00,23.4,62,1.388888889,1006.7,206.6706667,362.5506667
27/02/2011 7:30,24.9,58,1.388888889,1006.8,316.4973333,363.47
27/02/2011 8:00,25,57,3.055555556,1007.1,426.8696667,365.4483333
27/02/2011 8:30,26.2,54,3.611111111,1007.4,532.1326667,368.9493333
27/02/2011 9:00,26.7,51,3.611111111,1007.5,629.755,372.308
27/02/2011 9:30,28,47,4.166666667,1007.4,717.2373333,375.159
27/02/2011 10:00,28.7,49,4.722222222,1007.3,791.7813333,377.38
27/02/2011 10:30,29.4,44,4.722222222,1007.2,852.3036667,379.7836667
27/02/2011 11:00,29.9,42,5.833333333,1007.1,898.266,383.4186667
27/02/2011 11:30,30.6,40,4.722222222,1007.1,929.1506667,386.1806667
27/02/2011 12:00,31.1,38,3.055555556,1006.9,943.275,389.0913333
27/02/2011 12:30,31.3,37,3.611111111,1006.7,943.892,391.8993333
27/02/2011 13:00,31.4,35,3.611111111,1006.6,926.704,393.8573333
27/02/2011 13:30,31.7,39,6.666666667,1006.3,895.4726667,394.017
27/02/2011 14:00,32.2,38,6.111111111,1006,848.766,392.3406667
27/02/2011 14:30,33.3,34,4.722222222,1005.6,786.789,391.5163333
27/02/2011 15:00,32.9,37,5,1005.4,710.2013333,392.296
27/02/2011 15:30,32.8,37,2.222222222,1005.2,623.4926667,392.7506667
27/02/2011 16:00,32,38,4.722222222,1005.3,527.1743333,391.5433333
27/02/2011 16:30,31.9,40,4.166666667,1005.2,423.081,389.518
27/02/2011 17:00,31.1,41,3.611111111,1005.2,315.0056667,385.743
27/02/2011 17:30,30.2,43,5,1005.4,204.7186667,380.3626667
27/02/2011 18:00,28.5,48,6.111111111,1005.9,101.6676667,375.241
27/02/2011 18:30,26.4,53,6.111111111,1006.3,24.113,369.4706667
27/02/2011 19:00,24.8,55,6.666666667,1006.6,1.531,365.115
27/02/2011 19:30,23.9,57,5,1007.1,0,362.61
27/02/2011 20:00,23.3,59,3.055555556,1007.6,0,359.6203333
27/02/2011 20:30,23,59,1.111111111,1008.1,0,358.041
27/02/2011 21:00,22.6,60,5,1008.5,0,355.763
27/02/2011 21:30,22.4,61,5.833333333,1008.6,0,354.367
27/02/2011 22:00,22.1,61,5,1008.6,0,353.9326667
27/02/2011 22:30,21.9,61,4.166666667,1008.7,0,370.4693333
27/02/2011 23:00,21,65,2.5,1008.5,0,357.121
27/02/2011 23:30,20.7,67,2.222222222,1008.4,0,355.6033333
28/02/2011 0:00,20.8,68,1.111111111,1008.1,0,355.1633333
28/02/2011 0:30,20,71,1.388888889,1008.1,0,354.158
28/02/2011 1:00,20.2,72,1.388888889,1007.9,0,351.342
28/02/2011 1:30,19.6,73,0,1007.6,0,349.2036667
28/02/2011 2:00,19.1,75,0,1007.6,0,347.6646667
28/02/2011 2:30,19,77,1.388888889,1007.7,0,345.0913333
28/02/2011 3:00,18.8,78,2.222222222,1007.6,0,345.1506667
28/02/2011 3:30,18.4,79,2.222222222,1007.6,0,345.2953333
28/02/2011 4:00,18.7,78,1.388888889,1007.6,0,344.9683333
28/02/2011 4:30,18.1,82,3.055555556,1007.7,0,342.7966667
28/02/2011 5:00,17.8,81,2.5,1007.8,0,344.2193333
28/02/2011 5:30,18.1,82,2.5,1008.2,0.495666667,341.7076667
28/02/2011 6:00,17.8,81,2.222222222,1008.5,14.192,350.6103333
28/02/2011 6:30,18.2,81,2.222222222,1008.9,50.19033333,376.029
28/02/2011 7:00,19.2,76,1.388888889,1009.4,138.9913333,349.5523333
28/02/2011 7:30,20.1,72,2.222222222,1009.5,318.8553333,364.1456667
28/02/2011 8:00,21.3,67,1.111111111,1009.6,403.4946667,368.696
28/02/2011 8:30,22.2,65,1.388888889,1009.6,365.574,382.8383333
28/02/2011 9:00,22.8,62,1.388888889,1009.5,496.007,390.471
28/02/2011 9:30,24,59,2.222222222,1009.6,610.7916667,375.1263333
28/02/2011 10:00,24,61,2.222222222,1009.6,666.8233333,387.208
28/02/2011 10:30,24.2,62,2.222222222,1009.5,801.025,367.5486667
28/02/2011 11:00,24.6,60,3.611111111,1009.3,821.6566667,376.2233333
28/02/2011 11:30,25.4,56,3.611111111,1008.9,866.1653333,367.1966667
28/02/2011 12:00,26,52,5,1008.6,902.9056667,372.7173333
28/02/2011 12:30,26.4,51,5.833333333,1008.3,962.82,356.456
28/02/2011 13:00,26.1,51,6.666666667,1008.2,939.2143333,355.5006667
28/02/2011 13:30,26.1,53,6.666666667,1008.2,903.6246667,354.8803333
28/02/2011 14:00,25.1,55,6.666666667,1008,860.9023333,354.1686667
28/02/2011 14:30,24.7,53,6.111111111,1007.8,793.0696667,353.991
28/02/2011 15:00,25.2,53,6.111111111,1007.4,714.1653333,352.836
28/02/2011 15:30,24.9,54,7.222222222,1007.4,607.9803333,351.5303333
28/02/2011 16:00,24.3,55,7.777777778,1007.5,531.354,351.1926667
28/02/2011 16:30,24.1,55,7.777777778,1007.5,426.0273333,348.4546667
28/02/2011 17:00,23.4,55,8.333333333,1007.7,241.5716667,350.3373333
28/02/2011 17:30,23,56,7.222222222,1008.1,75.519,393.446
28/02/2011 18:00,21.2,60,8.333333333,1008.5,50.13866667,372.0526667
28/02/2011 18:30,19.3,66,7.222222222,1008.9,8.542,357.2223333
28/02/2011 19:00,18.8,68,5.833333333,1009.5,0.185,382.7113333
28/02/2011 19:30,18.3,68,6.666666667,1010.2,0,376.533
28/02/2011 20:00,17.7,67,6.111111111,1010.7,0,351.1736667
28/02/2011 20:30,17.9,64,6.666666667,1011.5,0,341.1166667
28/02/2011 21:00,16.9,63,6.111111111,1011.8,0,334.6003333
28/02/2011 21:30,16.8,63,6.111111111,1012,0,334.9663333
28/02/2011 22:00,16.6,64,4.722222222,1012.3,0,339.8153333
28/02/2011 22:30,16.3,64,4.722222222,1012.3,0,351.7816667
28/02/2011 23:00,16.4,63,4.166666667,1012.1,0,353.01
